train-rmse-mean,train-rmse-std,train-mae-mean,train-mae-std,test-rmse-mean,test-rmse-std,test-mae-mean,test-mae-std
0.4183841704191708,0.010830606545779864,0.31331275012740833,0.011080693401753184,3.3766810077016896,0.4958238768580094,2.2778551711256405,0.23813714021375942
0.41137110155778006,0.012001009765016727,0.30826372656232975,0.01179112696054451,3.376038925032459,0.4964639769554417,2.2777418941413337,0.23890162932336664
0.4031354273694143,0.013137462600718767,0.30256737815370166,0.012566725244661632,3.375236036900269,0.49513184435405405,2.2771837605471186,0.23844198960113916
0.3961673275292125,0.01584784982215733,0.29703987979944174,0.014347596237886681,3.3759580766137316,0.4962926546172722,2.277457500613664,0.23960303185702406
0.3893670584212419,0.013346572943564984,0.2919574073143274,0.012440945734865101,3.3753380365947714,0.49664659307828907,2.2765778497573836,0.239191244191283
0.38191499273145685,0.014971325285943225,0.2865711330983057,0.01308772810125389,3.375255818923355,0.4974254213168598,2.276262038541398,0.23971345990182166
0.3762783288256766,0.014053752809461884,0.2827405772065356,0.012718434991274164,3.3741420882090942,0.49679403047432696,2.275516380852373,0.23966138286200148
0.36826517325597513,0.013172669488187875,0.27625690794830293,0.012377577451024208,3.373325347028416,0.49647879949182244,2.2746543471405873,0.2407148060110637
0.3604209989086598,0.013054163575588208,0.27065631035498816,0.01250026067901546,3.3732978730863774,0.4968388575197926,2.2745507229737094,0.24032024074719174
0.3557550396501563,0.012240647140473838,0.2669975627044196,0.01091862121318849,3.372780936346175,0.49731561744260594,2.275281776164388,0.24091889591883323
0.3488836784882043,0.013844234042771448,0.26165579466710115,0.011096430523739603,3.373011151809616,0.49621871073798324,2.2762367290555674,0.23987391407598085
0.3433174964055074,0.01410833638874011,0.2578202247681027,0.011113729206617023,3.372474840400633,0.49723800736384427,2.2750556766734924,0.24051910714388808
0.33827374446006336,0.01382784406906633,0.25413215849912363,0.011084397641562228,3.3728012302608144,0.49751602241700804,2.2746044174487507,0.2415484202036352
